Date,Price,Actual Load [MW],Forecasted Load [MW],Forecasted Total Generation [MW],Solar [MW],Wind Land [MW],Wind Sea [MW],Total Renewables [MW],Forecasted Solar [MW],Forecasted Wind Land [MW],Forecasted Wind Sea [MW],Forecasted Total Renewables [MW],Biomass [MW],Fossil Gas [MW],Fossil Coal [MW],Nuclear [MW],Other [MW],Gas Price,Oil Price,Coal Price,Residual Load [MW],Wind Speed [m/s],Temperature,Irradiation,Cloud Coverage,Relative Humidity,monday,tuesday,wednesday,thursday,friday,saturday,sunday,weekend,holiday
2024-04-21 10:00:00,26.92,10752.0,10449.0,9285.0,9829.072,4247.287,2977.5,17053.859,3140.0,911.0,619.0,4670.0,35.0,1033.0,281.0,0.0,9158.0,30.758,86.51,120.0,-6301.859,5.0,9.1,242.0,6.0,63.0,0,0,0,0,0,0,1,1,0
2024-04-21 11:00:00,-22.2,10828.0,10071.0,10281.0,12701.874,4012.756,1634.25,18348.88,3093.0,900.0,614.0,4607.0,35.0,1144.0,287.0,0.0,10097.0,30.758,86.51,120.0,-7520.88,5.0,9.8,259.0,7.0,59.0,0,0,0,0,0,0,1,1,0
2024-04-21 12:00:00,-24.04,10978.0,9634.0,10459.0,12942.971,3476.507,1518.25,17937.728,3460.0,892.0,624.0,4976.0,35.0,1148.0,284.0,0.0,10867.0,30.758,86.51,120.0,-6959.728,4.0,10.4,270.0,3.0,52.0,0,0,0,0,0,0,1,1,0
2024-04-21 13:00:00,-7.0,10933.0,9495.0,10306.0,13753.549,3112.366,2289.5,19155.415,3604.0,904.0,641.0,5149.0,34.0,1197.0,292.0,0.0,11078.0,30.758,86.51,120.0,-8222.415,5.0,10.4,224.0,5.0,53.0,0,0,0,0,0,0,1,1,0
2024-04-21 14:00:00,-3.79,10792.0,9325.0,10270.0,13043.928,2800.607,2028.252,17872.787,3586.0,1141.0,705.0,5432.0,34.0,1206.0,294.0,0.0,10863.0,30.758,86.51,120.0,-7080.787,4.0,9.8,145.0,7.0,59.0,0,0,0,0,0,0,1,1,0
2024-04-21 15:00:00,-10.03,10851.0,9262.0,9998.0,12212.883,2662.375,2068.25,16943.508,3261.0,1458.0,791.0,5510.0,34.0,1150.0,295.0,0.0,10119.0,30.758,86.51,120.0,-6092.508,5.0,8.7,141.0,8.0,64.0,0,0,0,0,0,0,1,1,0
2024-04-21 16:00:00,4.67,10937.0,9210.0,9134.0,10251.893,3281.219,2470.25,16003.362,2734.0,1817.0,904.0,5455.0,34.0,1205.0,291.0,0.0,9584.0,30.758,86.51,120.0,-5066.362,6.0,6.8,101.0,8.0,81.0,0,0,0,0,0,0,1,1,0
2024-04-21 17:00:00,42.94,11498.0,9779.0,7999.0,7999.563,3627.132,2706.5,14333.195,2264.0,1976.0,1032.0,5272.0,34.0,1466.0,297.0,0.0,8445.0,30.758,86.51,120.0,-2835.195,3.0,7.2,33.0,3.0,77.0,0,0,0,0,0,0,1,1,0
2024-04-21 18:00:00,61.98,12024.0,10863.0,7623.0,5614.572,3397.223,2822.751,11834.546,1407.0,2084.0,1092.0,4583.0,34.0,2019.0,308.0,0.0,7110.0,30.758,86.51,120.0,189.454,3.0,6.6,8.0,5.0,74.0,0,0,0,0,0,0,1,1,0
2024-04-21 19:00:00,87.65,12206.0,11208.0,7202.0,2884.471,2976.06,2947.5,8808.031,637.0,2195.0,1115.0,3947.0,5.0,2371.0,456.0,0.0,5340.0,30.758,86.51,120.0,3397.969,3.0,5.8,0.0,0.0,78.0,0,0,0,0,0,0,1,1,0
2024-04-21 20:00:00,95.26,12562.0,11772.0,7427.0,598.823,2240.952,3222.751,6062.526,41.0,2029.0,1036.0,3106.0,20.0,2800.0,654.0,0.0,3965.0,30.758,86.51,120.0,6499.474,2.0,5.2,0.0,4.0,80.0,0,0,0,0,0,0,1,1,0
2024-04-21 21:00:00,91.07,13055.0,11791.0,7426.0,0.0,1341.115,3039.75,4380.865,0.0,1829.0,915.0,2744.0,33.0,3063.0,903.0,0.0,3571.0,30.758,86.51,120.0,8674.135,2.0,4.7,0.0,2.0,84.0,0,0,0,0,0,0,1,1,0
2024-04-21 22:00:00,89.41,12602.0,11368.0,7298.0,0.0,986.464,2798.001,3784.465,0.0,1599.0,824.0,2423.0,33.0,3266.0,1096.0,0.0,3393.0,30.758,86.51,120.0,8817.535,2.0,3.2,0.0,3.0,91.0,0,0,0,0,0,0,1,1,0
2024-04-21 23:00:00,88.46,11861.0,10700.0,6974.0,0.0,716.626,2494.751,3211.377,0.0,1310.0,591.0,1901.0,33.0,3156.0,1069.0,0.0,3116.0,30.758,86.51,120.0,8649.623,1.0,1.8,0.0,4.0,97.0,0,0,0,0,0,0,1,1,0
2024-04-22 00:00:00,77.18,11177.0,10305.0,5600.0,0.0,623.342,2324.001,2947.343,0.0,1207.0,488.0,1695.0,33.0,2472.0,773.0,0.0,2363.0,29.31,86.07,118.65,8229.657,1.0,1.1,0.0,7.0,98.0,1,0,0,0,0,0,0,0,0
2024-04-22 01:00:00,78.05,10638.0,9929.0,5356.0,0.0,462.468,1948.002,2410.47,0.0,1100.0,392.0,1492.0,33.0,2241.0,597.0,0.0,2169.0,29.31,86.07,118.65,8227.53,1.0,0.5,0.0,6.0,98.0,1,0,0,0,0,0,0,0,0
2024-04-22 02:00:00,78.44,10374.0,9735.0,5134.0,0.0,303.699,1811.501,2115.2,0.0,976.0,347.0,1323.0,34.0,2395.0,604.0,0.0,1919.0,29.31,86.07,118.65,8258.8,2.0,0.1,0.0,6.0,98.0,1,0,0,0,0,0,0,0,0
2024-04-22 03:00:00,79.92,10215.0,9468.0,4838.0,0.0,263.093,1723.0,1986.093,0.0,856.0,330.0,1186.0,34.0,2429.0,641.0,0.0,1845.0,29.31,86.07,118.65,8228.907,2.0,1.3,0.0,8.0,97.0,1,0,0,0,0,0,0,0,0
2024-04-22 04:00:00,79.79,10289.0,9400.0,4844.0,0.0,206.876,1337.249,1544.125,0.0,737.0,327.0,1064.0,34.0,2831.0,824.0,0.0,1725.0,29.31,86.07,118.65,8744.875,2.0,0.9,2.0,8.0,98.0,1,0,0,0,0,0,0,0,0
2024-04-22 05:00:00,85.0,10624.0,9313.0,5208.0,0.0,220.872,1516.75,1737.622,0.0,643.0,312.0,955.0,34.0,3908.0,1074.0,0.0,2052.0,29.31,86.07,118.65,8886.378,1.0,2.4,24.0,8.0,97.0,1,0,0,0,0,0,0,0,0
2024-04-22 06:00:00,103.94,11751.0,9678.0,5830.0,21.303,214.139,1469.251,1704.693,24.0,569.0,301.0,894.0,34.0,5185.0,1309.0,0.0,2693.0,29.31,86.07,118.65,10046.307,1.0,5.9,59.0,8.0,85.0,1,0,0,0,0,0,0,0,0
2024-04-22 07:00:00,129.42,12932.0,10311.0,6739.0,692.389,249.801,1588.251,2530.441,378.0,508.0,305.0,1191.0,34.0,5461.0,1553.0,0.0,3253.0,29.31,86.07,118.65,10401.559,2.0,8.0,110.0,8.0,72.0,1,0,0,0,0,0,0,0,0
2024-04-22 08:00:00,117.46,13775.0,10518.0,7096.0,2614.129,342.248,1647.25,4603.627,1072.0,460.0,335.0,1867.0,34.0,5482.0,1557.0,0.0,4547.0,29.31,86.07,118.65,9171.373,3.0,8.8,143.0,8.0,63.0,1,0,0,0,0,0,0,0,0
2024-04-22 09:00:00,97.05,13893.0,10102.0,7108.0,5321.724,661.149,1998.25,7981.123,1806.0,430.0,363.0,2599.0,34.0,4953.0,1472.0,0.0,6219.0,29.31,86.07,118.65,5911.877,3.0,7.9,83.0,8.0,74.0,1,0,0,0,0,0,0,0,0
2024-04-22 10:00:00,79.45,13547.0,9112.0,6563.0,8827.504,1535.62,1862.0,12225.124,2481.0,423.0,372.0,3276.0,34.0,3498.0,988.0,0.0,8306.0,29.31,86.07,118.65,1321.876,2.0,8.8,66.0,8.0,66.0,1,0,0,0,0,0,0,0,0
2024-04-22 11:00:00,72.24,13454.0,8362.0,6108.0,10513.228,2364.831,1517.748,14395.807,3274.0,471.0,408.0,4153.0,34.0,2794.0,752.0,0.0,9875.0,29.31,86.07,118.65,-941.807,5.0,9.3,170.0,8.0,48.0,1,0,0,0,0,0,0,0,0
2024-04-22 12:00:00,68.31,13346.0,8127.0,6416.0,11295.475,2806.539,1169.999,15272.013,3654.0,549.0,443.0,4646.0,34.0,2694.0,759.0,0.0,10814.0,29.31,86.07,118.65,-1926.013,5.0,9.1,190.0,8.0,47.0,1,0,0,0,0,0,0,0,0
2024-04-22 13:00:00,71.24,13304.0,8799.0,6925.0,10670.7,3106.105,963.501,14740.306,3804.0,618.0,481.0,4903.0,34.0,2722.0,888.0,0.0,10950.0,29.31,86.07,118.65,-1436.306,5.0,10.1,184.0,6.0,41.0,1,0,0,0,0,0,0,0,0
2024-04-22 14:00:00,64.25,13158.0,9852.0,7220.0,12156.799,3147.093,1013.75,16317.642,3919.0,731.0,528.0,5178.0,34.0,2707.0,898.0,0.0,11161.0,29.31,86.07,118.65,-3159.642,6.0,8.9,167.0,6.0,40.0,1,0,0,0,0,0,0,0,0
2024-04-22 15:00:00,59.45,12927.0,10566.0,8024.0,12489.76,3341.433,1243.499,17074.692,3567.0,852.0,547.0,4966.0,34.0,2526.0,746.0,0.0,11382.0,29.31,86.07,118.65,-4147.692,6.0,8.9,153.0,7.0,42.0,1,0,0,0,0,0,0,0,0
2024-04-22 16:00:00,71.9,12943.0,10021.0,7791.0,10962.08,3649.857,1280.25,15892.187,2993.0,985.0,587.0,4565.0,33.0,2655.0,645.0,0.0,10887.0,29.31,86.07,118.65,-2949.187,6.0,8.6,107.0,0.0,35.0,1,0,0,0,0,0,0,0,0
2024-04-22 17:00:00,80.66,13238.0,9805.0,7741.0,9643.775,3534.037,1376.25,14554.062,2289.0,990.0,566.0,3845.0,34.0,3745.0,818.0,0.0,10399.0,29.31,86.07,118.65,-1316.062,6.0,7.5,57.0,0.0,38.0,1,0,0,0,0,0,0,0,0
2024-04-22 18:00:00,104.09,13511.0,9995.0,7814.0,6401.263,3539.123,1545.751,11486.137,1425.0,998.0,524.0,2947.0,34.0,4650.0,1289.0,0.0,8587.0,29.31,86.07,118.65,2024.863,4.0,6.0,9.0,5.0,47.0,1,0,0,0,0,0,0,0,0
2024-04-22 19:00:00,136.12,13574.0,10652.0,8165.0,3070.591,3423.001,1550.251,8043.843,652.0,1029.0,490.0,2171.0,34.0,5030.0,1564.0,0.0,6197.0,29.31,86.07,118.65,5530.157,2.0,4.8,0.0,6.0,52.0,1,0,0,0,0,0,0,0,0
2024-04-22 20:00:00,155.09,13921.0,11612.0,8525.0,735.881,2419.714,1504.5,4660.095,41.0,918.0,455.0,1414.0,34.0,5435.0,1560.0,0.0,4850.0,29.31,86.07,118.65,9260.905,3.0,4.2,0.0,7.0,58.0,1,0,0,0,0,0,0,0,0
2024-04-22 21:00:00,127.16,14386.0,11545.0,8230.0,0.0,1284.567,1501.249,2785.816,0.0,793.0,381.0,1174.0,34.0,5461.0,1564.0,0.0,4419.0,29.31,86.07,118.65,11600.184,2.0,3.2,0.0,8.0,66.0,1,0,0,0,0,0,0,0,0
2024-04-22 22:00:00,105.63,13682.0,11067.0,7870.0,0.0,656.899,1232.748,1889.647,0.0,676.0,302.0,978.0,34.0,5435.0,1579.0,0.0,4109.0,29.31,86.07,118.65,11792.353,2.0,2.6,0.0,8.0,71.0,1,0,0,0,0,0,0,0,0
2024-04-22 23:00:00,96.94,12737.0,10597.0,7450.0,0.0,408.051,1029.0,1437.051,0.0,934.0,371.0,1305.0,35.0,5470.0,1574.0,0.0,3772.0,29.31,86.07,118.65,11299.949,2.0,2.1,0.0,8.0,76.0,1,0,0,0,0,0,0,0,0
2024-04-23 00:00:00,88.32,11941.0,9968.0,6810.0,0.0,291.104,856.5,1147.604,0.0,742.0,330.0,1072.0,33.0,5383.0,1576.0,0.0,3173.0,28.415,87.39,118.9,10793.396,2.0,0.8,0.0,7.0,85.0,0,1,0,0,0,0,0,0,0
2024-04-23 01:00:00,86.69,11353.0,9790.0,6390.0,0.0,139.565,635.5,775.065,0.0,557.0,289.0,846.0,33.0,5363.0,1558.0,0.0,2849.0,28.415,87.39,118.9,10577.935,1.0,-0.8,0.0,0.0,94.0,0,1,0,0,0,0,0,0,0
2024-04-23 02:00:00,85.95,11017.0,9390.0,6375.0,0.0,91.21,454.251,545.461,0.0,484.0,246.0,730.0,34.0,5378.0,1563.0,0.0,2752.0,28.415,87.39,118.9,10471.539,2.0,-1.0,0.0,0.0,94.0,0,1,0,0,0,0,0,0,0
2024-04-23 03:00:00,85.42,10886.0,9379.0,6740.0,0.0,32.289,304.75,337.039,0.0,436.0,201.0,637.0,35.0,5502.0,1564.0,0.0,2643.0,28.415,87.39,118.9,10548.961,1.0,-1.9,0.0,0.0,97.0,0,1,0,0,0,0,0,0,0
2024-04-23 04:00:00,86.35,10888.0,9390.0,7025.0,0.0,0.0,194.75,194.75,0.0,394.0,160.0,554.0,34.0,5430.0,1528.0,0.0,2456.0,28.415,87.39,118.9,10693.25,1.0,-1.3,4.0,0.0,97.0,0,1,0,0,0,0,0,0,0
2024-04-23 05:00:00,97.03,11184.0,9390.0,7038.0,0.0,0.0,112.5,112.5,0.0,297.0,141.0,438.0,35.0,5418.0,1546.0,0.0,2613.0,28.415,87.39,118.9,11071.5,1.0,2.4,42.0,0.0,87.0,0,1,0,0,0,0,0,0,0
2024-04-23 06:00:00,119.44,12181.0,9882.0,7365.0,41.442,0.0,84.5,125.942,33.0,225.0,117.0,375.0,34.0,5456.0,1567.0,0.0,2980.0,28.415,87.39,118.9,12055.058,1.0,5.5,103.0,0.0,75.0,0,1,0,0,0,0,0,0,0
2024-04-23 07:00:00,176.28,13116.0,10900.0,7753.0,1439.214,0.0,56.25,1495.464,493.0,170.0,95.0,758.0,35.0,5834.0,1430.0,0.0,3724.0,28.415,87.39,118.9,11620.536,2.0,7.1,171.0,7.0,58.0,0,1,0,0,0,0,0,0,0
2024-04-23 08:00:00,136.28,13688.0,11734.0,8187.0,4704.213,2.92,74.5,4781.633,1437.0,117.0,79.0,1633.0,34.0,5486.0,1561.0,0.0,5537.0,28.415,87.39,118.9,8906.367,2.0,7.9,234.0,7.0,45.0,0,1,0,0,0,0,0,0,0
2024-04-23 09:00:00,98.38,13613.0,11552.0,8200.0,8525.786,41.993,112.251,8680.03,2471.0,85.0,71.0,2627.0,33.0,4992.0,1320.0,0.0,8090.0,28.415,87.39,118.9,4932.97,2.0,8.7,252.0,6.0,46.0,0,1,0,0,0,0,0,0,0
2024-04-23 10:00:00,82.47,13307.0,10618.0,8185.0,12216.452,72.347,170.25,12459.049,3395.0,66.0,62.0,3523.0,35.0,4137.0,806.0,0.0,10549.0,28.415,87.39,118.9,847.951,2.0,9.3,291.0,0.0,41.0,0,1,0,0,0,0,0,0,0
2024-04-23 11:00:00,77.25,13174.0,9617.0,8375.0,14057.045,107.234,283.25,14447.529,2781.0,73.0,70.0,2924.0,34.0,3687.0,610.0,0.0,12047.0,28.415,87.39,118.9,-1273.529,3.0,9.5,285.0,8.0,46.0,0,1,0,0,0,0,0,0,0
2024-04-23 12:00:00,76.8,13062.0,9050.0,8550.0,13782.972,267.679,493.5,14544.151,3111.0,95.0,92.0,3298.0,34.0,3204.0,594.0,0.0,12199.0,28.415,87.39,118.9,-1482.151,3.0,9.9,216.0,8.0,45.0,0,1,0,0,0,0,0,0,0
2024-04-23 13:00:00,78.25,13032.0,8813.0,8615.0,15618.71,627.955,712.749,16959.414,3239.0,162.0,137.0,3538.0,34.0,2999.0,587.0,0.0,12074.0,28.415,87.39,118.9,-3927.414,3.0,10.5,234.0,8.0,41.0,0,1,0,0,0,0,0,0,0
2024-04-23 14:00:00,78.62,12857.0,9056.0,8738.0,14572.903,1250.985,1033.5,16857.388,2937.0,352.0,197.0,3486.0,34.0,3017.0,590.0,0.0,11879.0,28.415,87.39,118.9,-4000.388,4.0,9.6,191.0,7.0,48.0,0,1,0,0,0,0,0,0,0
2024-04-23 15:00:00,78.33,12860.0,9588.0,8470.0,13095.227,2053.742,1228.25,16377.219,2669.0,450.0,261.0,3380.0,35.0,3186.0,590.0,0.0,10689.0,28.415,87.39,118.9,-3517.219,4.0,7.3,63.0,8.0,74.0,0,1,0,0,0,0,0,0,0
2024-04-23 16:00:00,80.79,12963.0,9599.0,8358.0,9335.299,2991.691,1464.75,13791.74,2235.0,549.0,343.0,3127.0,33.0,2992.0,487.0,0.0,9685.0,28.415,87.39,118.9,-828.74,3.0,6.8,27.0,8.0,85.0,0,1,0,0,0,0,0,0,0
2024-04-23 17:00:00,88.82,13611.0,10140.0,8471.0,6641.541,3806.905,2107.5,12555.946,1235.0,605.0,368.0,2208.0,34.0,2881.0,591.0,0.0,8641.0,28.415,87.39,118.9,1055.054,4.0,7.4,10.0,8.0,82.0,0,1,0,0,0,0,0,0,0
2024-04-23 18:00:00,100.76,14284.0,10784.0,8569.0,2999.329,3793.536,2097.75,8890.615,789.0,654.0,399.0,1842.0,34.0,4053.0,950.0,0.0,7021.0,28.415,87.39,118.9,5393.385,3.0,7.2,1.0,8.0,92.0,0,1,0,0,0,0,0,0,0
2024-04-23 19:00:00,118.31,14413.0,11234.0,8585.0,1072.894,3718.447,2827.251,7618.592,387.0,733.0,437.0,1557.0,34.0,4572.0,1240.0,0.0,5853.0,28.415,87.39,118.9,6794.408,3.0,6.7,0.0,7.0,83.0,0,1,0,0,0,0,0,0,0
2024-04-23 20:00:00,120.92,14617.0,11712.0,8690.0,282.7,3058.812,3441.0,6782.512,37.0,864.0,588.0,1489.0,34.0,4347.0,1563.0,0.0,4903.0,28.415,87.39,118.9,7834.488,3.0,5.5,0.0,7.0,85.0,0,1,0,0,0,0,0,0,0
2024-04-23 21:00:00,102.0,14576.0,11774.0,8387.0,0.0,2544.447,3362.75,5907.197,0.0,1040.0,768.0,1808.0,34.0,4575.0,1538.0,0.0,4880.0,28.415,87.39,118.9,8668.803,2.0,4.9,0.0,5.0,86.0,0,1,0,0,0,0,0,0,0
2024-04-23 22:00:00,84.4,13774.0,11170.0,7925.0,0.0,2089.422,3168.0,5257.422,0.0,1244.0,1069.0,2313.0,34.0,4381.0,1373.0,0.0,4532.0,28.415,87.39,118.9,8516.578,2.0,5.2,0.0,7.0,85.0,0,1,0,0,0,0,0,0,0
2024-04-23 23:00:00,81.54,12843.0,10697.0,7407.0,0.0,1756.736,3240.501,4997.237,0.0,1863.0,996.0,2859.0,34.0,3918.0,1300.0,0.0,3816.0,28.415,87.39,118.9,7845.763,2.0,5.0,0.0,7.0,87.0,0,1,0,0,0,0,0,0,0
2024-04-24 00:00:00,80.55,11948.0,10137.0,6459.0,0.0,1538.26,3300.749,4839.009,0.0,1826.0,1019.0,2845.0,34.0,3672.0,1068.0,0.0,3095.0,29.02,87.04,118.2,7108.991,2.0,4.9,0.0,8.0,85.0,0,0,1,0,0,0,0,0,0
2024-04-24 01:00:00,76.29,11389.0,9765.0,6094.0,0.0,1755.214,3402.0,5157.214,0.0,1744.0,1012.0,2756.0,34.0,3733.0,721.0,0.0,2586.0,29.02,87.04,118.2,6231.786,3.0,3.7,0.0,8.0,91.0,0,0,1,0,0,0,0,0,0
2024-04-24 02:00:00,75.88,11082.0,9551.0,5977.0,0.0,1968.919,3556.75,5525.669,0.0,1810.0,1045.0,2855.0,34.0,3450.0,569.0,0.0,2841.0,29.02,87.04,118.2,5556.331,2.0,3.8,0.0,5.0,88.0,0,0,1,0,0,0,0,0,0
2024-04-24 03:00:00,72.64,10912.0,9644.0,6366.0,0.0,2190.857,3492.75,5683.607,0.0,1892.0,1080.0,2972.0,34.0,3388.0,555.0,0.0,2761.0,29.02,87.04,118.2,5228.393,2.0,3.4,0.0,4.0,87.0,0,0,1,0,0,0,0,0,0
2024-04-24 04:00:00,72.8,10923.0,9593.0,6399.0,0.0,2357.416,3578.501,5935.917,0.0,1963.0,1109.0,3072.0,34.0,3474.0,587.0,0.0,2718.0,29.02,87.04,118.2,4987.083,3.0,3.9,1.0,7.0,85.0,0,0,1,0,0,0,0,0,0
2024-04-24 05:00:00,79.64,11147.0,9897.0,6659.0,0.0,2211.65,3680.0,5891.65,0.0,1972.0,1133.0,3105.0,34.0,3544.0,610.0,0.0,3261.0,29.02,87.04,118.2,5255.35,2.0,4.6,24.0,5.0,88.0,0,0,1,0,0,0,0,0,0
2024-04-24 06:00:00,92.76,12048.0,10826.0,7826.0,25.199,2299.67,3686.749,6011.618,27.0,1972.0,1151.0,3150.0,34.0,4133.0,984.0,0.0,3528.0,29.02,87.04,118.2,6036.382,3.0,6.3,81.0,8.0,74.0,0,0,1,0,0,0,0,0,0
2024-04-24 07:00:00,96.0,13243.0,12018.0,8870.0,614.03,2784.037,3624.5,7022.567,364.0,1966.0,1161.0,3491.0,34.0,4195.0,1326.0,0.0,3967.0,29.02,87.04,118.2,6220.433,4.0,5.1,74.0,8.0,87.0,0,0,1,0,0,0,0,0,0
2024-04-24 08:00:00,106.97,14099.0,12604.0,8943.0,2428.749,3262.17,3634.501,9325.42,1042.0,2086.0,1208.0,4336.0,34.0,4325.0,1513.0,0.0,5216.0,29.02,87.04,118.2,4773.58,4.0,8.3,156.0,8.0,73.0,0,0,1,0,0,0,0,0,0
2024-04-24 09:00:00,81.7,14275.0,11790.0,8516.0,5064.877,3451.621,3914.75,12431.248,1734.0,2239.0,1248.0,5221.0,35.0,4048.0,1468.0,0.0,6750.0,29.02,87.04,118.2,1843.752,5.0,8.3,180.0,7.0,67.0,0,0,1,0,0,0,0,0,0
2024-04-24 10:00:00,74.9,14083.0,10112.0,7415.0,6733.455,3348.779,3721.5,13803.734,2372.0,2412.0,1274.0,6058.0,35.0,3133.0,1082.0,0.0,7925.0,29.02,87.04,118.2,279.266,5.0,9.0,146.0,7.0,65.0,0,0,1,0,0,0,0,0,0
2024-04-24 11:00:00,77.63,13817.0,9226.0,7079.0,8792.316,4050.151,3557.0,16399.467,2691.0,2513.0,1276.0,6480.0,36.0,2102.0,897.0,0.0,10037.0,29.02,87.04,118.2,-2582.467,5.0,9.2,196.0,6.0,66.0,0,0,1,0,0,0,0,0,0
2024-04-24 12:00:00,61.9,13765.0,8634.0,7152.0,11513.043,4697.238,3629.749,19840.03,3011.0,2621.0,1275.0,6907.0,35.0,1910.0,686.0,0.0,10687.0,29.02,87.04,118.2,-6075.03,6.0,7.5,199.0,8.0,81.0,0,0,1,0,0,0,0,0,0
2024-04-24 13:00:00,46.6,13734.0,8028.0,7122.0,13004.386,4944.056,3591.249,21539.691,3135.0,2740.0,1279.0,7154.0,35.0,1745.0,573.0,0.0,11301.0,29.02,87.04,118.2,-7805.691,5.0,6.4,114.0,7.0,86.0,0,0,1,0,0,0,0,0,0
2024-04-24 14:00:00,39.0,13627.0,7452.0,7249.0,11409.357,5021.987,3595.749,20027.093,3326.0,2815.0,1289.0,7430.0,35.0,1543.0,734.0,0.0,11079.0,29.02,87.04,118.2,-6400.093,6.0,7.5,142.0,8.0,78.0,0,0,1,0,0,0,0,0,0
2024-04-24 15:00:00,45.38,13472.0,7755.0,7384.0,11234.031,5130.432,3367.25,19731.713,3025.0,2875.0,1294.0,7194.0,33.0,1716.0,795.0,0.0,11062.0,29.02,87.04,118.2,-6259.713,4.0,6.4,95.0,8.0,90.0,0,0,1,0,0,0,0,0,0
2024-04-24 16:00:00,58.0,13567.0,8475.0,7886.0,9885.335,5208.408,3401.5,18495.243,2535.0,2920.0,1306.0,6761.0,33.0,1916.0,610.0,0.0,10166.0,29.02,87.04,118.2,-4928.243,4.0,6.6,28.0,8.0,82.0,0,0,1,0,0,0,0,0,0
2024-04-24 17:00:00,74.2,13997.0,9396.0,8645.0,6343.507,5047.02,3277.251,14667.778,2039.0,2693.0,1297.0,6029.0,35.0,2378.0,765.0,0.0,9112.0,29.02,87.04,118.2,-670.778,5.0,6.4,33.0,8.0,83.0,0,0,1,0,0,0,0,0,0
2024-04-24 18:00:00,75.0,14107.0,11027.0,10150.0,4367.799,4549.532,3156.249,12073.58,1284.0,2368.0,1248.0,4900.0,35.0,3503.0,1174.0,0.0,7750.0,29.02,87.04,118.2,2033.42,4.0,5.7,3.0,8.0,88.0,0,0,1,0,0,0,0,0,0
2024-04-24 19:00:00,95.0,14166.0,12414.0,11524.0,2480.137,3771.248,3110.0,9361.385,608.0,2004.0,1159.0,3771.0,35.0,4521.0,1220.0,0.0,5988.0,29.02,87.04,118.2,4804.615,3.0,5.3,0.0,6.0,89.0,0,0,1,0,0,0,0,0,0
2024-04-24 20:00:00,123.43,14350.0,13610.0,11989.0,694.59,2920.581,2330.251,5945.422,69.0,1635.0,1046.0,2750.0,35.0,5473.0,1549.0,0.0,4718.0,29.02,87.04,118.2,8404.578,2.0,4.8,0.0,1.0,90.0,0,0,1,0,0,0,0,0,0
2024-04-24 21:00:00,116.01,14638.0,13668.0,11723.0,0.0,2093.141,2565.5,4658.641,0.0,1290.0,871.0,2161.0,35.0,5363.0,1559.0,0.0,4434.0,29.02,87.04,118.2,9979.359,1.0,3.2,0.0,1.0,95.0,0,0,1,0,0,0,0,0,0
2024-04-24 22:00:00,104.11,13915.0,12964.0,10518.0,0.0,1822.523,2471.5,4294.023,0.0,982.0,724.0,1706.0,35.0,5166.0,1569.0,0.0,3795.0,29.02,87.04,118.2,9620.977,2.0,2.8,0.0,0.0,97.0,0,0,1,0,0,0,0,0,0
2024-04-24 23:00:00,90.0,12967.0,12170.0,9699.0,0.0,1445.164,2230.75,3675.914,0.0,1207.0,545.0,1752.0,35.0,5071.0,1571.0,0.0,3344.0,29.02,87.04,118.2,9291.086,2.0,3.2,0.0,1.0,93.0,0,0,1,0,0,0,0,0,0
2024-04-25 00:00:00,83.5,12036.0,11329.0,9089.0,0.0,1199.877,1911.75,3111.627,0.0,1119.0,461.0,1580.0,34.0,5171.0,1628.0,0.0,2768.0,29.77,87.77,118.55,8924.373,2.0,4.4,0.0,8.0,87.0,0,0,0,1,0,0,0,0,0
2024-04-25 01:00:00,80.0,11320.0,10701.0,8787.0,0.0,1019.505,1105.5,2125.005,0.0,1021.0,369.0,1390.0,35.0,5297.0,1468.0,0.0,2425.0,29.77,87.77,118.55,9194.995,1.0,1.9,0.0,7.0,97.0,0,0,0,1,0,0,0,0,0
2024-04-25 02:00:00,77.36,10975.0,10237.0,8434.0,0.0,706.557,1044.75,1751.307,0.0,893.0,284.0,1177.0,35.0,5309.0,1303.0,0.0,2300.0,29.77,87.77,118.55,9223.693,2.0,3.6,0.0,8.0,92.0,0,0,0,1,0,0,0,0,0
2024-04-25 03:00:00,75.52,10803.0,9936.0,7936.0,0.0,519.479,719.249,1238.728,0.0,776.0,217.0,993.0,35.0,5313.0,1265.0,0.0,2230.0,29.77,87.77,118.55,9564.272,2.0,2.9,0.0,8.0,96.0,0,0,0,1,0,0,0,0,0
2024-04-25 04:00:00,74.4,10778.0,9871.0,7872.0,0.0,449.822,769.75,1219.572,0.0,666.0,158.0,824.0,35.0,5227.0,1327.0,0.0,2237.0,29.77,87.77,118.55,9558.428,2.0,4.0,3.0,8.0,91.0,0,0,0,1,0,0,0,0,0
2024-04-25 05:00:00,83.69,10964.0,9893.0,7935.0,0.0,418.043,710.749,1128.792,0.0,593.0,161.0,754.0,35.0,5386.0,1700.0,0.0,2239.0,29.77,87.77,118.55,9835.208,3.0,5.0,30.0,8.0,88.0,0,0,0,1,0,0,0,0,0
2024-04-25 06:00:00,100.57,11928.0,10391.0,8210.0,36.404,313.192,650.25,999.846,29.0,533.0,175.0,737.0,35.0,5272.0,2288.0,0.0,2729.0,29.77,87.77,118.55,10928.154,3.0,6.5,72.0,8.0,82.0,0,0,0,1,0,0,0,0,0
